,Row,CASE_ID,StartTimestamp,Activity,Resource,CompleteTimestamp,StartDate
327077,327077,IM0031360,29.01.2014 15:30,Assignment,TEAM0070,29.01.2014 15:38,2014-01-29
327078,327078,IM0031360,29.01.2014 15:38,Operator Update,TEAM0176,29.01.2014 15:48,2014-01-29
327079,327079,IM0031360,29.01.2014 15:48,Mail to Customer,TEAM0176,29.01.2014 15:49,2014-01-29
327080,327080,IM0031360,29.01.2014 15:49,Caused By CI,TEAM0176,29.01.2014 15:49,2014-01-29
327081,327081,IM0031360,29.01.2014 15:49,Closed,TEAM0176,29.01.2014 15:59,2014-01-29
327127,327127,IM0031367,27.01.2014 11:47,Open,TEAM0008,27.01.2014 13:19,2014-01-27
327128,327128,IM0031367,27.01.2014 13:19,Closed,TEAM0039,27.01.2014 13:19,2014-01-27
327129,327129,IM0031367,27.01.2014 13:19,Caused By CI,TEAM0039,27.01.2014 13:29,2014-01-27
327133,327133,IM0031369,27.01.2014 11:49,Open,TEAM0008,27.01.2014 11:56,2014-01-27
327134,327134,IM0031369,27.01.2014 11:56,Assignment,TEAM0191,27.01.2014 11:56,2014-01-27
327135,327135,IM0031369,27.01.2014 11:56,Operator Update,TEAM0191,27.01.2014 11:56,2014-01-27
327136,327136,IM0031369,27.01.2014 11:56,Status Change,TEAM0191,27.01.2014 13:16,2014-01-27
327137,327137,IM0031369,27.01.2014 13:16,Operator Update,TEAM0197,27.01.2014 14:02,2014-01-27
327138,327138,IM0031369,27.01.2014 14:02,Resolved,TEAM0007,27.01.2014 14:04,2014-01-27
327139,327139,IM0031369,27.01.2014 14:04,Closed,TEAM0007,27.01.2014 14:14,2014-01-27
327140,327140,IM0031370,27.01.2014 11:50,Open,TEAM0008,27.01.2014 12:35,2014-01-27
327141,327141,IM0031370,27.01.2014 12:35,Closed,TEAM0039,27.01.2014 12:35,2014-01-27
327142,327142,IM0031370,27.01.2014 12:35,Caused By CI,TEAM0039,27.01.2014 12:45,2014-01-27
327143,327143,IM0031371,27.01.2014 11:51,Open,TEAM0008,27.01.2014 12:41,2014-01-27
327144,327144,IM0031371,27.01.2014 12:41,Assignment,TEAM0039,27.01.2014 12:42,2014-01-27
327145,327145,IM0031371,27.01.2014 12:42,Closed,TEAM0039,27.01.2014 12:52,2014-01-27
327158,327158,IM0031375,27.01.2014 12:02,Open,TEAM0008,27.01.2014 15:00,2014-01-27
327159,327159,IM0031375,27.01.2014 15:00,Caused By CI,TEAM0197,27.01.2014 15:00,2014-01-27
327160,327160,IM0031375,27.01.2014 15:00,Closed,TEAM0197,27.01.2014 15:10,2014-01-27
327168,327168,IM0031377,27.01.2014 12:06,Open,TEAM0008,27.01.2014 13:33,2014-01-27
327169,327169,IM0031377,27.01.2014 13:33,Assignment,TEAM0039,27.01.2014 13:33,2014-01-27
327170,327170,IM0031377,27.01.2014 13:33,Reassignment,TEAM0039,27.01.2014 15:02,2014-01-27
327171,327171,IM0031377,27.01.2014 15:02,Caused By CI,TEAM0187,27.01.2014 15:02,2014-01-27
327172,327172,IM0031377,27.01.2014 15:02,Closed,TEAM0187,27.01.2014 15:12,2014-01-27
327204,327204,IM0031381,27.01.2014 12:35,Open,TEAM0008,27.01.2014 13:58,2014-01-27
327205,327205,IM0031381,27.01.2014 13:58,Assignment,TEAM0007,28.01.2014 09:29,2014-01-27
327206,327206,IM0031381,28.01.2014 09:29,Status Change,TEAM0007,28.01.2014 13:00,2014-01-28
327207,327207,IM0031381,28.01.2014 13:00,Assignment,TEAM0007,28.01.2014 13:34,2014-01-28
327208,327208,IM0031381,28.01.2014 13:34,Operator Update,TEAM0007,31.01.2014 13:22,2014-01-28
327209,327209,IM0031381,31.01.2014 13:22,Closed,TEAM0007,31.01.2014 13:22,2014-01-31
327210,327210,IM0031381,31.01.2014 13:22,Caused By CI,TEAM0007,31.01.2014 13:32,2014-01-31
327211,327211,IM0031382,27.01.2014 12:37,Open,TEAM0008,27.01.2014 13:58,2014-01-27
327212,327212,IM0031382,27.01.2014 13:58,Assignment,TEAM0007,28.01.2014 09:31,2014-01-27
327213,327213,IM0031382,28.01.2014 09:31,Status Change,TEAM0007,30.01.2014 11:15,2014-01-28
327214,327214,IM0031382,30.01.2014 11:15,Caused By CI,TEAM0007,30.01.2014 11:15,2014-01-30
327215,327215,IM0031382,30.01.2014 11:15,Closed,TEAM0007,30.01.2014 11:15,2014-01-30
327216,327216,IM0031382,30.01.2014 11:15,Quality Indicator Fixed,TEAM0007,30.01.2014 11:25,2014-01-30
327224,327224,IM0031385,27.01.2014 12:47,Open,TEAM0008,27.01.2014 14:58,2014-01-27
327225,327225,IM0031385,27.01.2014 14:58,Caused By CI,TEAM0197,27.01.2014 14:58,2014-01-27
327226,327226,IM0031385,27.01.2014 14:58,Closed,TEAM0197,27.01.2014 15:08,2014-01-27
327280,327280,IM0031392,27.01.2014 13:13,Open,TEAM0008,27.01.2014 13:23,2014-01-27
327281,327281,IM0031392,27.01.2014 13:23,Status Change,TEAM0192,27.01.2014 13:23,2014-01-27
327282,327282,IM0031392,27.01.2014 13:23,Assignment,TEAM0192,29.01.2014 08:05,2014-01-27
327283,327283,IM0031392,29.01.2014 08:05,Operator Update,TEAM0192,29.01.2014 08:52,2014-01-29
327284,327284,IM0031392,29.01.2014 08:52,Closed,TEAM0192,29.01.2014 08:52,2014-01-29
327285,327285,IM0031392,29.01.2014 08:52,Caused By CI,TEAM0192,29.01.2014 09:02,2014-01-29
327286,327286,IM0031393,27.01.2014 13:13,Open,TEAM0008,27.01.2014 13:59,2014-01-27
327287,327287,IM0031393,27.01.2014 13:59,Assignment,TEAM0007,28.01.2014 09:31,2014-01-27
327288,327288,IM0031393,28.01.2014 09:31,Status Change,TEAM0007,30.01.2014 11:16,2014-01-28
327289,327289,IM0031393,30.01.2014 11:16,Closed,TEAM0007,30.01.2014 11:16,2014-01-30
327290,327290,IM0031393,30.01.2014 11:16,Caused By CI,TEAM0007,30.01.2014 11:16,2014-01-30
327291,327291,IM0031393,30.01.2014 11:16,Quality Indicator Fixed,TEAM0007,30.01.2014 11:26,2014-01-30
327320,327320,IM0031397,27.01.2014 13:25,Open,TEAM0008,27.01.2014 15:31,2014-01-27
327321,327321,IM0031397,27.01.2014 15:31,Assignment,TEAM0143,27.01.2014 15:41,2014-01-27
327322,327322,IM0031397,27.01.2014 15:41,Status Change,TEAM0207,28.01.2014 12:49,2014-01-27
327323,327323,IM0031397,28.01.2014 12:49,Communication with customer,TEAM0207,28.01.2014 12:49,2014-01-28
327324,327324,IM0031397,28.01.2014 12:49,Closed,TEAM0207,28.01.2014 12:49,2014-01-28
327325,327325,IM0031397,28.01.2014 12:49,Caused By CI,TEAM0207,28.01.2014 12:59,2014-01-28
327326,327326,IM0031398,27.01.2014 12:40,Open,TEAM0199,27.01.2014 12:47,2014-01-27
327327,327327,IM0031398,27.01.2014 12:47,Update,TEAM0199,27.01.2014 13:27,2014-01-27
327328,327328,IM0031398,27.01.2014 13:27,Assignment,TEAM0134,28.01.2014 06:41,2014-01-27
327329,327329,IM0031398,28.01.2014 06:41,Status Change,TEAM0134,28.01.2014 14:04,2014-01-28
327330,327330,IM0031398,28.01.2014 14:04,Status Change,TEAM0134,28.01.2014 14:32,2014-01-28
327331,327331,IM0031398,28.01.2014 14:32,Closed,TEAM0134,28.01.2014 14:42,2014-01-28
327332,327332,IM0031399,27.01.2014 12:48,Open,TEAM0008,28.01.2014 11:30,2014-01-27
327333,327333,IM0031399,28.01.2014 11:30,Update,TEAM0039,28.01.2014 11:30,2014-01-28
327334,327334,IM0031399,28.01.2014 11:30,Reassignment,TEAM0039,28.01.2014 15:11,2014-01-28
327335,327335,IM0031399,28.01.2014 15:11,Update,TEAM0197,28.01.2014 15:11,2014-01-28
327336,327336,IM0031399,28.01.2014 15:11,Assignment,TEAM0197,28.01.2014 15:12,2014-01-28
327337,327337,IM0031399,28.01.2014 15:12,Status Change,TEAM0197,29.01.2014 07:55,2014-01-28
327338,327338,IM0031399,29.01.2014 07:55,Operator Update,TEAM0187,29.01.2014 08:27,2014-01-29
327339,327339,IM0031399,29.01.2014 08:27,Operator Update,TEAM0187,29.01.2014 16:58,2014-01-29
327340,327340,IM0031399,29.01.2014 16:58,Operator Update,TEAM0187,30.01.2014 10:07,2014-01-29
327341,327341,IM0031399,30.01.2014 10:07,Closed,TEAM9999,30.01.2014 13:23,2014-01-30
327342,327342,IM0031399,30.01.2014 13:23,Operator Update,TEAM0187,30.01.2014 13:25,2014-01-30
327343,327343,IM0031399,30.01.2014 13:25,Operator Update,TEAM0187,30.01.2014 13:27,2014-01-30
327344,327344,IM0031399,30.01.2014 13:27,Problem Workaround,TEAM9999,30.01.2014 13:27,2014-01-30
327345,327345,IM0031399,30.01.2014 13:27,Status Change,TEAM9999,10.02.2014 07:38,2014-01-30
327346,327346,IM0031399,10.02.2014 07:38,Operator Update,TEAM0187,10.02.2014 14:18,2014-10-02
327347,327347,IM0031399,10.02.2014 14:18,Closed,TEAM0187,10.02.2014 14:28,2014-10-02
327354,327354,IM0031401,27.01.2014 13:02,Open,TEAM0008,27.01.2014 13:17,2014-01-27
327355,327355,IM0031401,27.01.2014 13:17,Reassignment,TEAM0181,27.01.2014 13:17,2014-01-27
327356,327356,IM0031401,27.01.2014 13:17,Quality Indicator Fixed,TEAM0181,27.01.2014 13:17,2014-01-27
327357,327357,IM0031401,27.01.2014 13:17,Operator Update,TEAM0181,27.01.2014 14:47,2014-01-27
327358,327358,IM0031401,27.01.2014 14:47,Operator Update,TEAM0008,28.01.2014 12:13,2014-01-27
327359,327359,IM0031401,28.01.2014 12:13,Assignment,TEAM0008,28.01.2014 12:13,2014-01-28
327360,327360,IM0031401,28.01.2014 12:13,Status Change,TEAM0008,28.01.2014 13:28,2014-01-28
327361,327361,IM0031401,28.01.2014 13:28,Communication with customer,TEAM0008,28.01.2014 14:54,2014-01-28
327362,327362,IM0031401,28.01.2014 14:54,Reassignment,TEAM0008,28.01.2014 14:54,2014-01-28
327363,327363,IM0031401,28.01.2014 14:54,Status Change,TEAM0008,29.01.2014 14:28,2014-01-28
327364,327364,IM0031401,29.01.2014 14:28,Communication with customer,TEAM0008,05.02.2014 15:50,2014-01-29
327365,327365,IM0031401,05.02.2014 15:50,Closed,TEAM0008,05.02.2014 15:50,2014-05-02
327366,327366,IM0031401,05.02.2014 15:50,Caused By CI,TEAM0008,05.02.2014 16:00,2014-05-02
327395,327395,IM0031406,27.01.2014 13:21,Open,TEAM0008,27.01.2014 15:18,2014-01-27
327396,327396,IM0031406,27.01.2014 15:18,Assignment,TEAM0176,27.01.2014 16:09,2014-01-27
327397,327397,IM0031406,27.01.2014 16:09,Description Update,TEAM0176,27.01.2014 16:09,2014-01-27
327398,327398,IM0031406,27.01.2014 16:09,Operator Update,TEAM0176,27.01.2014 16:11,2014-01-27
327399,327399,IM0031406,27.01.2014 16:11,Status Change,TEAM0176,27.01.2014 16:11,2014-01-27
327400,327400,IM0031406,27.01.2014 16:11,Operator Update,TEAM0176,27.01.2014 16:27,2014-01-27
327401,327401,IM0031406,27.01.2014 16:27,Communication with customer,TEAM0176,27.01.2014 16:32,2014-01-27
327402,327402,IM0031406,27.01.2014 16:32,Caused By CI,TEAM0176,27.01.2014 16:32,2014-01-27
327403,327403,IM0031406,27.01.2014 16:32,Closed,TEAM0176,27.01.2014 16:42,2014-01-27
327404,327404,IM0031407,27.01.2014 13:39,Open,TEAM0008,27.01.2014 14:54,2014-01-27
327405,327405,IM0031407,27.01.2014 14:54,Status Change,TEAM0191,27.01.2014 14:54,2014-01-27
327406,327406,IM0031407,27.01.2014 14:54,Assignment,TEAM0191,27.01.2014 15:08,2014-01-27
327407,327407,IM0031407,27.01.2014 15:08,Status Change,TEAM0191,27.01.2014 15:08,2014-01-27
327408,327408,IM0031407,27.01.2014 15:08,Operator Update,TEAM0191,27.01.2014 15:19,2014-01-27
327409,327409,IM0031407,27.01.2014 15:19,Update from customer,TEAM0191,27.01.2014 15:21,2014-01-27
327410,327410,IM0031407,27.01.2014 15:21,Reassignment,TEAM0191,27.01.2014 15:21,2014-01-27
327411,327411,IM0031407,27.01.2014 15:21,Operator Update,TEAM0191,27.01.2014 15:21,2014-01-27
327412,327412,IM0031407,27.01.2014 15:21,Status Change,TEAM0191,27.01.2014 15:21,2014-01-27
327413,327413,IM0031407,27.01.2014 15:21,Assignment,TEAM0191,28.01.2014 07:19,2014-01-27
327414,327414,IM0031407,28.01.2014 07:19,Status Change,TEAM0197,28.01.2014 07:19,2014-01-28
327415,327415,IM0031407,28.01.2014 07:19,Assignment,TEAM0197,07.02.2014 10:04,2014-01-28
327416,327416,IM0031407,07.02.2014 10:04,Reassignment,TEAM0197,07.02.2014 10:04,2014-07-02
327417,327417,IM0031407,07.02.2014 10:04,Update,TEAM0197,07.02.2014 10:04,2014-07-02
327418,327418,IM0031407,07.02.2014 10:04,Assignment,TEAM0197,07.02.2014 10:14,2014-07-02
327419,327419,IM0031407,07.02.2014 10:14,Assignment,TEAM0187,07.02.2014 11:31,2014-07-02
327420,327420,IM0031407,07.02.2014 11:31,Operator Update,TEAM0187,07.02.2014 13:08,2014-07-02
327421,327421,IM0031407,07.02.2014 13:08,Status Change,TEAM0187,10.02.2014 07:45,2014-07-02
327422,327422,IM0031407,10.02.2014 07:45,Update from customer,TEAM0191,10.02.2014 07:54,2014-10-02
327423,327423,IM0031407,10.02.2014 07:54,Reassignment,TEAM0187,26.02.2014 12:48,2014-10-02
327424,327424,IM0031407,26.02.2014 12:48,Reassignment,TEAM0197,26.02.2014 12:48,2014-02-26
327425,327425,IM0031407,26.02.2014 12:48,Update,TEAM0197,26.02.2014 12:48,2014-02-26
327426,327426,IM0031407,26.02.2014 12:48,Assignment,TEAM0197,26.02.2014 14:58,2014-02-26
327427,327427,IM0031407,26.02.2014 14:58,Status Change,TEAM0187,26.02.2014 14:58,2014-02-26
327428,327428,IM0031407,26.02.2014 14:58,Assignment,TEAM0187,26.02.2014 16:35,2014-02-26
327429,327429,IM0031407,26.02.2014 16:35,Operator Update,TEAM0187,26.02.2014 16:37,2014-02-26
327430,327430,IM0031407,26.02.2014 16:37,Communication with customer,TEAM0187,26.02.2014 16:38,2014-02-26
327431,327431,IM0031407,26.02.2014 16:38,Operator Update,TEAM0187,26.02.2014 16:38,2014-02-26
327432,327432,IM0031407,26.02.2014 16:38,Status Change,TEAM0187,04.03.2014 10:36,2014-02-26
327433,327433,IM0031407,04.03.2014 10:36,Communication with customer,TEAM0187,05.03.2014 08:11,2014-04-03
327434,327434,IM0031407,05.03.2014 08:11,Operator Update,TEAM0187,06.03.2014 10:04,2014-05-03
327435,327435,IM0031407,06.03.2014 10:04,Operator Update,TEAM0187,06.03.2014 13:58,2014-06-03
327436,327436,IM0031407,06.03.2014 13:58,Communication with customer,TEAM0187,07.03.2014 07:47,2014-06-03
327437,327437,IM0031407,07.03.2014 07:47,Closed,TEAM0187,07.03.2014 07:47,2014-07-03
327438,327438,IM0031407,07.03.2014 07:47,Caused By CI,TEAM0187,07.03.2014 07:57,2014-07-03
327487,327487,IM0031414,27.01.2014 14:12,Open,TEAM0008,27.01.2014 14:12,2014-01-27
327488,327488,IM0031414,27.01.2014 14:12,Operator Update,TEAM0008,27.01.2014 15:50,2014-01-27
327489,327489,IM0031414,27.01.2014 15:50,Assignment,TEAM0197,27.01.2014 16:32,2014-01-27
327490,327490,IM0031414,27.01.2014 16:32,Mail to Customer,TEAM0197,27.01.2014 16:48,2014-01-27
327491,327491,IM0031414,27.01.2014 16:48,Caused By CI,TEAM0197,27.01.2014 16:48,2014-01-27
327492,327492,IM0031414,27.01.2014 16:48,Closed,TEAM0197,27.01.2014 16:48,2014-01-27
327493,327493,IM0031414,27.01.2014 16:48,Quality Indicator Fixed,TEAM0197,27.01.2014 16:58,2014-01-27
327494,327494,IM0031415,27.01.2014 14:13,Open,TEAM0199,27.01.2014 14:59,2014-01-27
327495,327495,IM0031415,27.01.2014 14:59,Assignment,TEAM0198,27.01.2014 16:00,2014-01-27
327496,327496,IM0031415,27.01.2014 16:00,Resolved,TEAM0198,28.01.2014 14:40,2014-01-27
327497,327497,IM0031415,28.01.2014 14:40,Closed,TEAM0198,28.01.2014 14:50,2014-01-28
327535,327535,IM0031417,27.01.2014 14:22,Open,TEAM0008,27.01.2014 14:59,2014-01-27
327536,327536,IM0031417,27.01.2014 14:59,Assignment,TEAM0208,27.01.2014 14:59,2014-01-27
327537,327537,IM0031417,27.01.2014 14:59,Operator Update,TEAM0208,27.01.2014 14:59,2014-01-27
327538,327538,IM0031417,27.01.2014 14:59,Reassignment,TEAM0208,27.01.2014 17:43,2014-01-27
327539,327539,IM0031417,27.01.2014 17:43,Communication with customer,TEAM0114,28.01.2014 08:34,2014-01-27
327540,327540,IM0031417,28.01.2014 08:34,Communication with customer,TEAM0208,28.01.2014 08:35,2014-01-28
327541,327541,IM0031417,28.01.2014 08:35,Reassignment,TEAM0208,28.01.2014 08:35,2014-01-28
327542,327542,IM0031417,28.01.2014 08:35,Assignment,TEAM0208,28.01.2014 08:36,2014-01-28
327543,327543,IM0031417,28.01.2014 08:36,Status Change,TEAM0208,28.01.2014 10:52,2014-01-28
327544,327544,IM0031417,28.01.2014 10:52,Communication with customer,TEAM0114,28.01.2014 11:23,2014-01-28
327545,327545,IM0031417,28.01.2014 11:23,Operator Update,TEAM0208,28.01.2014 12:17,2014-01-28
327546,327546,IM0031417,28.01.2014 12:17,Communication with customer,TEAM0114,28.01.2014 14:51,2014-01-28
327547,327547,IM0031417,28.01.2014 14:51,Closed,TEAM0208,28.01.2014 14:51,2014-01-28
327548,327548,IM0031417,28.01.2014 14:51,Caused By CI,TEAM0208,28.01.2014 15:01,2014-01-28
327570,327570,IM0031422,27.01.2014 14:37,Open,TEAM0008,27.01.2014 15:25,2014-01-27
327571,327571,IM0031422,27.01.2014 15:25,Assignment,TEAM0007,29.01.2014 08:59,2014-01-27
327572,327572,IM0031422,29.01.2014 08:59,Quality Indicator Fixed,TEAM0007,29.01.2014 08:59,2014-01-29
327573,327573,IM0031422,29.01.2014 08:59,Closed,TEAM0007,29.01.2014 08:59,2014-01-29
327574,327574,IM0031422,29.01.2014 08:59,Caused By CI,TEAM0007,05.02.2014 14:09,2014-01-29
327575,327575,IM0031422,05.02.2014 14:09,Update,TEAM0008,05.02.2014 14:09,2014-05-02
327576,327576,IM0031422,05.02.2014 14:09,Reopen,TEAM0008,05.02.2014 14:09,2014-05-02
327577,327577,IM0031422,05.02.2014 14:09,Assignment,TEAM0008,05.02.2014 15:49,2014-05-02
327578,327578,IM0031422,05.02.2014 15:49,Assignment,TEAM0007,10.02.2014 15:05,2014-05-02
327579,327579,IM0031422,10.02.2014 15:05,Communication with customer,TEAM0007,10.02.2014 15:05,2014-10-02
327580,327580,IM0031422,10.02.2014 15:05,Quality Indicator Set,TEAM0007,10.02.2014 15:07,2014-10-02
327581,327581,IM0031422,10.02.2014 15:07,Operator Update,TEAM0007,10.02.2014 15:07,2014-10-02
327582,327582,IM0031422,10.02.2014 15:07,Assignment,TEAM0007,10.02.2014 15:07,2014-10-02
327583,327583,IM0031422,10.02.2014 15:07,Reassignment,TEAM0007,10.02.2014 17:23,2014-10-02
327584,327584,IM0031422,10.02.2014 17:23,Status Change,TEAM0191,10.02.2014 17:23,2014-10-02
327585,327585,IM0031422,10.02.2014 17:23,Assignment,TEAM0191,11.02.2014 08:12,2014-10-02
327586,327586,IM0031422,11.02.2014 08:12,Closed,TEAM0191,11.02.2014 08:22,2014-11-02
327587,327587,IM0031423,27.01.2014 14:40,Open,TEAM0008,27.01.2014 15:27,2014-01-27
327588,327588,IM0031423,27.01.2014 15:27,Caused By CI,TEAM0039,27.01.2014 15:27,2014-01-27
327589,327589,IM0031423,27.01.2014 15:27,Closed,TEAM0039,27.01.2014 15:37,2014-01-27
327658,327658,IM0031432,27.01.2014 15:20,Open,TEAM0008,27.01.2014 16:44,2014-01-27
327659,327659,IM0031432,27.01.2014 16:44,Assignment,TEAM0007,28.01.2014 09:23,2014-01-27
327660,327660,IM0031432,28.01.2014 09:23,Operator Update,TEAM0007,28.01.2014 09:23,2014-01-28
327661,327661,IM0031432,28.01.2014 09:23,Assignment,TEAM0007,03.02.2014 16:45,2014-01-28
327662,327662,IM0031432,03.02.2014 16:45,Caused By CI,TEAM0007,03.02.2014 16:45,2014-03-02
327663,327663,IM0031432,03.02.2014 16:45,Closed,TEAM0007,03.02.2014 16:55,2014-03-02
327674,327674,IM0031434,27.01.2014 13:16,Open,TEAM0002,27.01.2014 14:02,2014-01-27
327675,327675,IM0031434,27.01.2014 14:02,Operator Update,TEAM0213,27.01.2014 14:03,2014-01-27
327676,327676,IM0031434,27.01.2014 14:03,Assignment,TEAM0213,27.01.2014 14:03,2014-01-27
327677,327677,IM0031434,27.01.2014 14:03,Status Change,TEAM0213,28.01.2014 14:29,2014-01-27
327678,327678,IM0031434,28.01.2014 14:29,Operator Update,TEAM0213,28.01.2014 14:47,2014-01-28
327679,327679,IM0031434,28.01.2014 14:47,Operator Update,TEAM0213,30.01.2014 14:49,2014-01-28
327680,327680,IM0031434,30.01.2014 14:49,Operator Update,TEAM0213,30.01.2014 17:21,2014-01-30
327681,327681,IM0031434,30.01.2014 17:21,Operator Update,TEAM0213,30.01.2014 17:21,2014-01-30
327682,327682,IM0031434,30.01.2014 17:21,Status Change,TEAM0213,31.01.2014 12:39,2014-01-30
327683,327683,IM0031434,31.01.2014 12:39,Status Change,TEAM0002,31.01.2014 12:39,2014-01-31
327684,327684,IM0031434,31.01.2014 12:39,Update from customer,TEAM0002,31.01.2014 12:39,2014-01-31
327685,327685,IM0031434,31.01.2014 12:39,Assignment,TEAM0002,31.01.2014 13:54,2014-01-31
327686,327686,IM0031434,31.01.2014 13:54,Status Change,TEAM0213,31.01.2014 13:54,2014-01-31
327687,327687,IM0031434,31.01.2014 13:54,Assignment,TEAM0213,31.01.2014 17:05,2014-01-31
327688,327688,IM0031434,31.01.2014 17:05,Operator Update,TEAM0213,05.02.2014 08:58,2014-01-31
327689,327689,IM0031434,05.02.2014 08:58,Operator Update,TEAM0213,05.02.2014 13:59,2014-05-02
327690,327690,IM0031434,05.02.2014 13:59,Caused By CI,TEAM0213,05.02.2014 13:59,2014-05-02
327691,327691,IM0031434,05.02.2014 13:59,Closed,TEAM0213,05.02.2014 14:09,2014-05-02
327702,327702,IM0031437,27.01.2014 14:17,Open,TEAM0037,27.01.2014 15:04,2014-01-27
327703,327703,IM0031437,27.01.2014 15:04,Closed,TEAM0179,27.01.2014 15:04,2014-01-27
327704,327704,IM0031437,27.01.2014 15:04,Caused By CI,TEAM0179,27.01.2014 15:14,2014-01-27
327705,327705,IM0031438,27.01.2014 14:22,Open,TEAM0008,27.01.2014 15:49,2014-01-27
327706,327706,IM0031438,27.01.2014 15:49,Caused By CI,TEAM0039,27.01.2014 15:49,2014-01-27
327707,327707,IM0031438,27.01.2014 15:49,Closed,TEAM0039,27.01.2014 15:59,2014-01-27
327725,327725,IM0031440,27.01.2014 14:30,Open,TEAM0008,27.01.2014 15:51,2014-01-27
327726,327726,IM0031440,27.01.2014 15:51,Closed,TEAM0039,27.01.2014 15:51,2014-01-27
327727,327727,IM0031440,27.01.2014 15:51,Caused By CI,TEAM0039,27.01.2014 16:01,2014-01-27
327728,327728,IM0031441,27.01.2014 14:36,Open,TEAM0008,27.01.2014 15:38,2014-01-27
327729,327729,IM0031441,27.01.2014 15:38,Assignment,TEAM0039,27.01.2014 17:02,2014-01-27
327730,327730,IM0031441,27.01.2014 17:02,Caused By CI,TEAM0191,27.01.2014 17:02,2014-01-27
327731,327731,IM0031441,27.01.2014 17:02,Closed,TEAM0191,27.01.2014 17:12,2014-01-27
327732,327732,IM0031442,27.01.2014 14:38,Open,TEAM0111,27.01.2014 14:38,2014-01-27
327733,327733,IM0031442,27.01.2014 14:38,Update,TEAM0111,28.01.2014 07:50,2014-01-27
327734,327734,IM0031442,28.01.2014 07:50,Reassignment,TEAM0028,28.01.2014 07:50,2014-01-28
327735,327735,IM0031442,28.01.2014 07:50,Update,TEAM0028,28.01.2014 13:14,2014-01-28
327736,327736,IM0031442,28.01.2014 13:14,Caused By CI,TEAM0111,28.01.2014 13:14,2014-01-28
327737,327737,IM0031442,28.01.2014 13:14,Closed,TEAM0111,28.01.2014 13:24,2014-01-28
327768,327768,IM0031446,27.01.2014 14:44,Open,TEAM0018,27.01.2014 14:44,2014-01-27
327769,327769,IM0031446,27.01.2014 14:44,Reassignment,TEAM0018,27.01.2014 17:08,2014-01-27
327770,327770,IM0031446,27.01.2014 17:08,Assignment,TEAM0017,28.01.2014 14:24,2014-01-27
327771,327771,IM0031446,28.01.2014 14:24,Assignment,TEAM0053,28.01.2014 14:24,2014-01-28
327772,327772,IM0031446,28.01.2014 14:24,Reassignment,TEAM0053,28.01.2014 14:24,2014-01-28
327773,327773,IM0031446,28.01.2014 14:24,Operator Update,TEAM0053,28.01.2014 15:24,2014-01-28
327774,327774,IM0031446,28.01.2014 15:24,Closed,TEAM0018,28.01.2014 15:24,2014-01-28
327775,327775,IM0031446,28.01.2014 15:24,Caused By CI,TEAM0018,28.01.2014 15:34,2014-01-28
327785,327785,IM0031450,27.01.2014 15:10,Open,TEAM0008,27.01.2014 17:16,2014-01-27
327786,327786,IM0031450,27.01.2014 17:16,Caused By CI,TEAM0191,27.01.2014 17:16,2014-01-27
327787,327787,IM0031450,27.01.2014 17:16,Closed,TEAM0191,27.01.2014 17:26,2014-01-27
327791,327791,IM0031452,27.01.2014 15:18,Open,TEAM0008,27.01.2014 17:20,2014-01-27
327792,327792,IM0031452,27.01.2014 17:20,Caused By CI,TEAM0191,27.01.2014 17:20,2014-01-27
327793,327793,IM0031452,27.01.2014 17:20,Closed,TEAM0191,27.01.2014 17:30,2014-01-27
327807,327807,IM0031456,27.01.2014 15:42,Open,TEAM0018,27.01.2014 15:43,2014-01-27
327808,327808,IM0031456,27.01.2014 15:43,Reassignment,TEAM0018,27.01.2014 16:32,2014-01-27
327809,327809,IM0031456,27.01.2014 16:32,Assignment,TEAM0017,28.01.2014 13:42,2014-01-27
327810,327810,IM0031456,28.01.2014 13:42,Operator Update,TEAM0053,28.01.2014 14:22,2014-01-28
327811,327811,IM0031456,28.01.2014 14:22,Operator Update,TEAM0053,28.01.2014 14:22,2014-01-28
327812,327812,IM0031456,28.01.2014 14:22,Reassignment,TEAM0053,28.01.2014 14:22,2014-01-28
327813,327813,IM0031456,28.01.2014 14:22,Assignment,TEAM0053,28.01.2014 15:25,2014-01-28
327814,327814,IM0031456,28.01.2014 15:25,Reassignment,TEAM0018,28.01.2014 15:25,2014-01-28
327815,327815,IM0031456,28.01.2014 15:25,Update,TEAM0018,28.01.2014 16:49,2014-01-28
327816,327816,IM0031456,28.01.2014 16:49,Assignment,TEAM0017,05.02.2014 10:45,2014-01-28
327817,327817,IM0031456,05.02.2014 10:45,Update,TEAM0018,05.02.2014 17:00,2014-05-02
327818,327818,IM0031456,05.02.2014 17:00,Caused By CI,TEAM0017,05.02.2014 17:00,2014-05-02
327819,327819,IM0031456,05.02.2014 17:00,Closed,TEAM0017,05.02.2014 17:10,2014-05-02
327828,327828,IM0031459,27.01.2014 16:06,Open,TEAM0008,27.01.2014 17:25,2014-01-27
327829,327829,IM0031459,27.01.2014 17:25,Closed,TEAM0191,27.01.2014 17:25,2014-01-27
327830,327830,IM0031459,27.01.2014 17:25,Caused By CI,TEAM0191,27.01.2014 17:35,2014-01-27
327831,327831,IM0031460,27.01.2014 16:13,Open,TEAM0008,27.01.2014 16:41,2014-01-27
327832,327832,IM0031460,27.01.2014 16:41,Status Change,TEAM0039,27.01.2014 16:41,2014-01-27
